734
703
953
908
592
677
813
517
1048
540
669
755
147
660
648
609
408
475
909
311
999
101
452
372
464
517
533
659
317
415
419
325
478
282
412
441
253
280
498
287
312
404
446
245
408
372
331
297
601
677
815
727
653
616
833
458
786
477
446
732
