63
52
28
28
51
66
104
100
60
85
36
70
47
56
36
58
87
25
95
99
74
47
35
71
44
38
24
23
35
25
107
53
39
44
38
39
50
38
51
30
42
27
30
34
50
31
24
46
31
25
35
27
31
28
96
33
45
23
24
23
46
45
25
23
35
22
56
44
29
45
25
40
63
110
54
88
46
50
37
45
85
24
74
22
36
44
71
86
87
54
97
89
60
38
25
31
24
23
50
25
24
24
65
28
25
34
43
46
98
61
72
68
46
53
42
36
27
50
65
94
36
57
26
67
66
55
64
98
144
53
47
73
48
46
36
65
48
37
35
53
64
26
51
65
112
26
75
66
50
54
59
125
106
32
46
36
28
23
43
38
36
39
57
58
46
26
33
24
40
45
29
37
23
37
30
49
58
40
49
32
