3
1
2
2
420
1
2
1
2
1
1
2
1
2
187
6
827
1
2
507
3
2
2
2
195
1
1
1
2
3
2
2
1
2
199
2
609
2
2
114
4
2
2
2
558
2
2
2
1
2
