11
25
24
11
26
23
11
12
12
12
12
12
10
10
11
12
14
25
11
11
11
35
37
25
11
12
11
28
23
11
24
25
25
24
13
11
36
13
22
11
11
11
11
12
11
23
23
24
11
11
11
14
23
24
11
12
11
11
11
11
11
11
11
13
12
11
11
11
12
12
14
11
11
13
11
24
23
23
12
13
11
11
12
11
12
11
11
22
28
23
24
11
12
11
14
12
32
36
36
12
11
12
24
24
11
22
25
12
11
11
11
12
11
11
22
12
11
23
22
11
26
24
13
11
11
12
24
33
35
11
12
11
23
24
25
23
24
22
12
11
11
11
22
35
11
22
22
23
23
22
