27
35
30
31
22
28
22
25
62
85
47
35
34
26
54
26
10
27
59
58
33
33
26
27
54
33
26
85
78
80
86
32
10
158
165
54
10
60
26
34
26
34
27
51
60
26
27
33
33
33
26
32
10
32
26
26
53
33
26
51
26
33
32
59
33
60
27
53
32
62
33
27
27
33
60
33
27
26
33
55
32
60
26
33
59
33
26
32
9
26
52
31
33
58
25
26
26
32
50
